AirportID,IataCode,IcaoCode,Name,City,Country,Timezone,Dst
441,LPP,EFLP,Lappeenranta Airport,Lappeenranta,Finland,2,E
442,MHQ,EFMA,Mariehamn Airport,Mariehamn,Finland,2,E
444,MIK,EFMI,Mikkeli Airport,Mikkeli,Finland,2,E
446,OUL,EFOU,Oulu Airport,Oulu,Finland,2,E
448,POR,EFPO,Pori Airport,Pori,Finland,2,E
453,RVN,EFRO,Rovaniemi Airport,Rovaniemi,Finland,2,E
455,SVL,EFSA,Savonlinna Airport,Savonlinna,Finland,2,E
457,SOT,EFSO,Sodankyla Airport,Sodankyla,Finland,2,E
458,TMP,EFTP,Tampere-Pirkkala Airport,Tampere,Finland,2,E
460,TKU,EFTU,Turku Airport,Turku,Finland,2,E
461,UTI,EFUT,Utti Air Base,Utti,Finland,2,E
462,VAA,EFVA,Vaasa Airport,Vaasa,Finland,2,E
463,VRK,EFVR,Varkaus Airport,Varkaus,Finland,2,E
464,YLI,EFYL,Ylivieska Airfield,Ylivieska-raudaskyla,Finland,2,E
465,BFS,EGAA,Belfast International Airport,Belfast,United Kingdom,0,E
466,ENK,EGAB,St Angelo Airport,Enniskillen,United Kingdom,0,E
467,BHD,EGAC,George Best Belfast City Airport,Belfast,United Kingdom,0,E
468,LDY,EGAE,City of Derry Airport,Londonderry,United Kingdom,0,E
469,BHX,EGBB,Birmingham International Airport,Birmingham,United Kingdom,0,E
470,CVT,EGBE,Coventry Airport,Coventry,United Kingdom,0,E
472,GLO,EGBJ,Gloucestershire Airport,Golouchestershire,United Kingdom,0,E
475,GBA,EGBP,Cotswold Airport,Pailton,United Kingdom,0,E
478,MAN,EGCC,Manchester Airport,Manchester,United Kingdom,0,E
481,NQY,EGHQ,Newquay Cornwall Airport,Newquai,United Kingdom,0,E
482,LYE,EGDL,RAF Lyneham,Lyneham,United Kingdom,0,E
486,YEO,EGDY,RNAS Yeovilton,Yeovilton,United Kingdom,0,E
487,HAW,EGFE,Haverfordwest Airport,Haverfordwest,United Kingdom,0,E
488,CWL,EGFF,Cardiff International Airport,Cardiff,United Kingdom,0,E
489,SWS,EGFH,Swansea Airport,Swansea,United Kingdom,0,E
490,BRS,EGGD,Bristol Airport,Bristol,United Kingdom,0,E
491,LPL,EGGP,Liverpool John Lennon Airport,Liverpool,United Kingdom,0,E
492,LTN,EGGW,London Luton Airport,London,United Kingdom,0,E
493,PLH,EGHD,Plymouth City Airport,Plymouth,United Kingdom,0,E
494,BOH,EGHH,Bournemouth Airport,Bournemouth,United Kingdom,0,E
495,SOU,EGHI,Southampton Airport,Southampton,United Kingdom,0,E
496,QLA,EGHL,Lasham Airport,Lasham,United Kingdom,0,E
497,ACI,EGJA,Alderney Airport,Alderney,Guernsey,0,E
498,GCI,EGJB,Guernsey Airport,Guernsey,Guernsey,0,E
499,JER,EGJJ,Jersey Airport,Jersey,Jersey,0,E
500,ESH,EGKA,Shoreham Airport,Shoreham By Sea,United Kingdom,0,E
501,BQH,EGKB,London Biggin Hill Airport,Biggin Hill,United Kingdom,0,E
502,LGW,EGKK,London Gatwick Airport,London,United Kingdom,0,E
503,LCY,EGLC,London City Airport,London,United Kingdom,0,E
504,FAB,EGLF,Farnborough Airport,Farnborough,United Kingdom,0,E
506,BBS,EGLK,Blackbushe Airport,Blackbushe,United Kingdom,0,E
507,LHR,EGLL,London Heathrow Airport,London,United Kingdom,0,E
508,SEN,EGMC,Southend Airport,Southend,United Kingdom,0,E
509,LYX,EGMD,Lydd Airport,Lydd,United Kingdom,0,E
510,MSE,EGMH,Kent International Airport,Manston,United Kingdom,0,E
512,CAX,EGNC,Carlisle Airport,Carlisle,United Kingdom,0,E
514,BLK,EGNH,Blackpool International Airport,Blackpool,United Kingdom,0,E
515,HUY,EGNJ,Humberside Airport,Humberside,United Kingdom,0,E
516,BWF,EGNL,Barrow Walney Island Airport,Barrow Island,United Kingdom,0,E
517,LBA,EGNM,Leeds Bradford Airport,Leeds,United Kingdom,0,E
518,WRT,EGNO,Warton Airport,Warton,United Kingdom,0,E
519,CEG,EGNR,Hawarden Airport,Hawarden,United Kingdom,0,E
520,IOM,EGNS,Isle of Man Airport,Isle Of Man,Isle of Man,0,E
521,NCL,EGNT,Newcastle Airport,Newcastle,United Kingdom,0,E
522,MME,EGNV,Durham Tees Valley Airport,Teesside,United Kingdom,0,E
523,EMA,EGNX,East Midlands Airport,East Midlands,United Kingdom,0,E
529,KOI,EGPA,Kirkwall Airport,Kirkwall,United Kingdom,0,E
530,LSI,EGPB,Sumburgh Airport,Sumburgh,United Kingdom,0,E
531,WIC,EGPC,Wick Airport,Wick,United Kingdom,0,E
532,ABZ,EGPD,Aberdeen Dyce Airport,Aberdeen,United Kingdom,0,E
533,INV,EGPE,Inverness Airport,Inverness,United Kingdom,0,E
534,GLA,EGPF,Glasgow International Airport,Glasgow,United Kingdom,0,E
535,EDI,EGPH,Edinburgh Airport,Edinburgh,United Kingdom,0,E
536,ILY,EGPI,Islay Airport,Islay,United Kingdom,0,E
537,PIK,EGPK,Glasgow Prestwick Airport,Prestwick,United Kingdom,0,E
538,BEB,EGPL,Benbecula Airport,Benbecula,United Kingdom,0,E
539,SCS,EGPM,Scatsta Airport,Scatsta,United Kingdom,0,E
540,DND,EGPN,Dundee Airport,Dundee,United Kingdom,0,E
541,SYY,EGPO,Stornoway Airport,Stornoway,United Kingdom,0,E
542,TRE,EGPU,Tiree Airport,Tiree,United Kingdom,0,E
543,ADX,EGQL,RAF Leuchars,Leuchars,United Kingdom,0,E
544,LMO,EGQS,RAF Lossiemouth,Lossiemouth,United Kingdom,0,E
545,CBG,EGSC,Cambridge Airport,Cambridge,United Kingdom,0,E
547,NWI,EGSH,Norwich International Airport,Norwich,United Kingdom,0,E
548,STN,EGSS,London Stansted Airport,London,United Kingdom,0,E
552,EXT,EGTE,Exeter International Airport,Exeter,United Kingdom,0,E
553,FZO,EGTG,Bristol Filton Airport,Bristol,United Kingdom,0,E
554,OXF,EGTK,Oxford (Kidlington) Airport,Oxford,United Kingdom,0,E
555,BEX,EGUB,RAF Benson,Benson,United Kingdom,0,E
556,LKZ,EGUL,RAF Lakenheath,Lakenheath,United Kingdom,0,E
557,MHZ,EGUN,RAF Mildenhall,Mildenhall,United Kingdom,0,E
559,QUY,EGUY,RAF Wyton,Wyton,United Kingdom,0,E
560,FFD,EGVA,RAF Fairford,Fairford,United Kingdom,0,E
561,BZZ,EGVN,RAF Brize Norton,Brize Norton,United Kingdom,0,E
562,ODH,EGVO,RAF Odiham,Odiham,United Kingdom,0,E
564,NHT,EGWU,RAF Northolt,Northolt,United Kingdom,0,E
565,QCY,EGXC,RAF Coningsby,Coningsby,United Kingdom,0,E
569,BEQ,EGXH,RAF Honington,Honington,United Kingdom,0,E
571,SQZ,EGXP,RAF Scampton,Scampton,United Kingdom,0,E
573,HRT,EGXU,RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,0,E
574,WTN,EGXW,RAF Waddington,Waddington,United Kingdom,0,E
578,KNF,EGYM,RAF Marham,Marham,United Kingdom,0,E
579,MPN,EGYP,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,-3,U
580,AMS,EHAM,Amsterdam Airport Schiphol,Amsterdam,Netherlands,1,E
582,MST,EHBK,Maastricht Aachen Airport,Maastricht,Netherlands,1,E
585,EIN,EHEH,Eindhoven Airport,Eindhoven,Netherlands,1,E
586,GRQ,EHGG,Eelde Airport,Groningen,Netherlands,1,E
587,GLZ,EHGR,Gilze Rijen Air Base,Gilze-rijen,Netherlands,1,E
588,DHR,EHKD,De Kooy Airport,De Kooy,Netherlands,1,E
589,LEY,EHLE,Lelystad Airport,Lelystad,Netherlands,1,E
590,LWR,EHLW,Leeuwarden Air Base,Leeuwarden,Netherlands,1,E
591,RTM,EHRD,Rotterdam The Hague Airport,Rotterdam,Netherlands,1,E
592,UTC,EHSB,Soesterberg Air Base,Soesterberg,Netherlands,1,E
593,ENS,EHTW,Twente Airport,Enschede,Netherlands,1,E
594,LID,EHVB,Valkenburg Naval Air Base,Valkenburg,Netherlands,1,E
595,WOE,EHWO,Woensdrecht Air Base,Woensdrecht,Netherlands,1,E
596,ORK,EICK,Cork Airport,Cork,Ireland,0,E
597,GWY,EICM,Galway Airport,Galway,Ireland,0,E
599,DUB,EIDW,Dublin Airport,Dublin,Ireland,0,E
600,NOC,EIKN,Ireland West Knock Airport,Connaught,Ireland,0,E
601,KIR,EIKY,Kerry Airport,Kerry,Ireland,0,E
603,SNN,EINN,Shannon Airport,Shannon,Ireland,0,E
604,SXL,EISG,Sligo Airport,Sligo,Ireland,0,E
605,WAT,EIWF,Waterford Airport,Waterford,Ireland,0,E
607,AAR,EKAH,Aarhus Airport,Aarhus,Denmark,1,E
608,BLL,EKBI,Billund Airport,Billund,Denmark,1,E
609,CPH,EKCH,Copenhagen Kastrup Airport,Copenhagen,Denmark,1,E
610,EBJ,EKEB,Esbjerg Airport,Esbjerg,Denmark,1,E
612,KRP,EKKA,Karup Airport,Karup,Denmark,1,E
613,BYR,EKLS,Læsø Airport,Laeso,Denmark,1,E
614,MRW,EKMB,Lolland Falster Maribo Airport,Maribo,Denmark,1,E
615,ODE,EKOD,Odense Airport,Odense,Denmark,1,E
617,RKE,EKRK,Copenhagen Roskilde Airport,Copenhagen,Denmark,1,E
618,RNN,EKRN,Bornholm Airport,Ronne,Denmark,1,E
619,SGD,EKSB,Sønderborg Airport,Soenderborg,Denmark,1,E
621,SKS,EKSP,Skrydstrup Air Base,Skrydstrup,Denmark,1,E
622,SQW,EKSV,Skive Airport,Skive,Denmark,1,E
623,TED,EKTS,Thisted Airport,Thisted,Denmark,1,E
625,FAE,EKVG,Vagar Airport,Vagar,Faroe Islands,0,E
627,STA,EKVJ,Stauning Airport,Stauning,Denmark,1,E
628,AAL,EKYT,Aalborg Airport,Aalborg,Denmark,1,E
629,LUX,ELLX,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,1,E
630,AES,ENAL,Ålesund Airport,Alesund,Norway,1,E
631,ANX,ENAN,Andøya Airport,Andoya,Norway,1,E
632,ALF,ENAT,Alta Airport,Alta,Norway,1,E
634,BNN,ENBN,Brønnøysund Airport,Bronnoysund,Norway,1,E
635,BOO,ENBO,Bodø Airport,Bodo,Norway,1,E
636,BGO,ENBR,Bergen Airport Flesland,Bergen,Norway,1,E
637,BJF,ENBS,Båtsfjord Airport,Batsfjord,Norway,1,E
638,KRS,ENCN,Kristiansand Airport,Kristiansand,Norway,1,E
639,DLD,ENDI,Geilo Airport Dagali,Geilo,Norway,1,E
640,BDU,ENDU,Bardufoss Airport,Bardufoss,Norway,1,E
641,EVE,ENEV,"Harstad/Narvik Airport, Evenes",Harstad/Narvik,Norway,1,E
642,VDB,ENFG,Leirin Airport,Fagernes,Norway,1,E
643,FRO,ENFL,Florø Airport,Floro,Norway,1,E
644,OSL,ENGM,Oslo Lufthavn,Oslo,Norway,1,E
645,HAU,ENHD,Haugesund Airport,Haugesund,Norway,1,E
646,HAA,ENHK,Hasvik Airport,Hasvik,Norway,1,E
647,KSU,ENKB,Kristiansund Airport (Kvernberget),Kristiansund,Norway,1,E
649,KKN,ENKR,Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,1,E
650,FAN,ENLI,Lista Airport,Farsund,Norway,1,E
651,MOL,ENML,Molde Airport,Molde,Norway,1,E
652,MJF,ENMS,Mosjøen Airport (Kjærstad),Mosjoen,Norway,1,E
653,LKL,ENNA,Banak Airport,Lakselv,Norway,1,E
654,NTB,ENNO,Notodden Airport,Notodden,Norway,1,E
655,OLA,ENOL,Ørland Airport,Orland,Norway,1,E
656,RRS,ENRO,Røros Airport,Roros,Norway,1,E
657,RYG,ENRY,"Moss Airport, Rygge",Rygge,Norway,1,E
658,LYR,ENSB,"Svalbard Airport, Longyear",Svalbard,Norway,1,E
659,SKE,ENSN,Skien Airport,Skien,Norway,1,E
660,SRP,ENSO,Stord Airport,Stord,Norway,1,E
662,SSJ,ENST,Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,1,E
663,TOS,ENTC,"Tromsø Airport,",Tromso,Norway,1,E
664,TRF,ENTO,"Sandefjord Airport, Torp",Sandefjord,Norway,1,E
665,TRD,ENVA,Trondheim Airport Værnes,Trondheim,Norway,1,E
666,SVG,ENZV,Stavanger Airport Sola,Stavanger,Norway,1,E
668,GDN,EPGD,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,1,E
669,KRK,EPKK,Kraków John Paul II International Airport,Krakow,Poland,1,E
671,KTW,EPKT,Katowice International Airport,Katowice,Poland,1,E
674,POZ,EPPO,Poznań-Ławica Airport,Poznan,Poland,1,E
675,RZE,EPRZ,Rzeszów-Jasionka Airport,Rzeszow,Poland,1,E
676,SZZ,EPSC,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,1,E
677,OSP,EPSK,Redzikowo Air Base,Slupsk,Poland,1,E
679,WAW,EPWA,Warsaw Chopin Airport,Warsaw,Poland,1,E
680,WRO,EPWR,Copernicus Wrocław Airport,Wroclaw,Poland,1,E
681,IEG,EPZG,Zielona Góra-Babimost Airport,Zielona Gora,Poland,1,E
685,RNB,ESDF,Ronneby Airport,Ronneby,Sweden,1,E
687,GOT,ESGG,Gothenburg-Landvetter Airport,Gothenborg,Sweden,1,E
688,JKG,ESGJ,Jönköping Airport,Joenkoeping,Sweden,1,E
690,LDK,ESGL,Lidköping-Hovby Airport,Lidkoping,Sweden,1,E
691,GSE,ESGP,Gothenburg City Airport,Gothenborg,Sweden,1,E
692,KVB,ESGR,Skövde Airport,Skovde,Sweden,1,E
693,THN,ESGT,Trollhättan-Vänersborg Airport,Trollhattan,Sweden,1,E
697,KSK,ESKK,Karlskoga Airport,Karlskoga,Sweden,1,E
698,MXX,ESKM,Mora Airport,Mora,Sweden,1,E
699,NYO,ESKN,Stockholm Skavsta Airport,Stockholm,Sweden,1,E
703,KID,ESMK,Kristianstad Airport,Kristianstad,Sweden,1,E
705,OSK,ESMO,Oskarshamn Airport,Oskarshamn,Sweden,1,E
707,KLR,ESMQ,Kalmar Airport,Kalkmar,Sweden,1,E
708,MMX,ESMS,Malmö Sturup Airport,Malmoe,Sweden,1,E
709,HAD,ESMT,Halmstad Airport,Halmstad,Sweden,1,E
711,VXO,ESMX,Växjö Kronoberg Airport,Vaxjo,Sweden,1,E
714,EVG,ESND,Sveg Airport,Sveg,Sweden,1,E
715,GEV,ESNG,Gällivare Airport,Gallivare,Sweden,1,E
716,HUV,ESNH,Hudiksvall Airport,Hudiksvall,Sweden,1,E
718,KRF,ESNK,Kramfors Sollefteå Airport,Kramfors,Sweden,1,E
719,LYC,ESNL,Lycksele Airport,Lycksele,Sweden,1,E
721,SDL,ESNN,Sundsvall-Härnösand Airport,Sundsvall,Sweden,1,E
722,OER,ESNO,Örnsköldsvik Airport,Ornskoldsvik,Sweden,1,E
724,KRN,ESNQ,Kiruna Airport,Kiruna,Sweden,1,E
726,SFT,ESNS,Skellefteå Airport,Skelleftea,Sweden,1,E
728,UME,ESNU,Umeå Airport,Umea,Sweden,1,E
729,VHM,ESNV,Vilhelmina Airport,Vilhelmina,Sweden,1,E
730,AJR,ESNX,Arvidsjaur Airport,Arvidsjaur,Sweden,1,E
731,ORB,ESOE,Örebro Airport,Orebro,Sweden,1,E
733,VST,ESOW,Stockholm Västerås Airport,Vasteras,Sweden,1,E
734,LLA,ESPA,Luleå Airport,Lulea,Sweden,1,E
737,ARN,ESSA,Stockholm-Arlanda Airport,Stockholm,Sweden,1,E
738,BMA,ESSB,Stockholm-Bromma Airport,Stockholm,Sweden,1,E
739,BLE,ESSD,Borlange Airport,Borlange,Sweden,1,E
740,HLF,ESSF,Hultsfred Airport,Hultsfred,Sweden,1,E
741,GVX,ESSK,Gävle Sandviken Airport,Gavle,Sweden,1,E
742,LPI,ESSL,Linköping City Airport,Linkoeping,Sweden,1,E
743,NRK,ESSP,Norrköping Airport,Norrkoeping,Sweden,1,E
745,EKT,ESSU,Eskilstuna Airport,Eskilstuna,Sweden,1,E
746,VBY,ESSV,Visby Airport,Visby,Sweden,1,E
750,SPM,ETAD,Spangdahlem Air Base,Spangdahlem,Germany,1,E
751,RMS,ETAR,Ramstein Air Base,Ramstein,Germany,1,E
753,GHF,ETEU,[Duplicate] Giebelstadt Army Air Field,Giebelstadt,Germany,1,E
755,ZCN,ETHC,Celle Airport,Celle,Germany,1,E
757,FRZ,ETHF,Fritzlar Airport,Fritzlar,Germany,1,E
764,ZNF,ETID,Hanau Army Air Field,Hanau,Germany,1,E
766,KZG,ETIN,Flugplatz Kitzingen,Kitzingen,Germany,1,E
767,FCN,ETMN,Nordholz Naval Airbase,Nordholz,Germany,1,E
769,GKE,ETNG,Geilenkirchen Air Base,Geilenkirchen,Germany,1,E
772,RLG,ETNL,Rostock-Laage Airport,Laage,Germany,1,E
774,WBG,ETNS,Schleswig Air Base,Schleswig,Germany,1,E
780,WIE,ETOU,Wiesbaden Army Airfield,Wiesbaden,Germany,1,E
784,FEL,ETSF,Fürstenfeldbruck Air Base,Fuerstenfeldbruck,Germany,1,E
786,IGS,ETSI,Ingolstadt Manching Airport,Ingolstadt,Germany,1,E
789,GUT,ETUO,Gütersloh Air Base,Guetersloh,Germany,1,E
790,ALJ,FAAB,Alexander Bay Airport,Alexander Bay,South Africa,2,U
791,AGZ,FAAG,Aggeneys Airport,Aggeneys,South Africa,2,U
793,BIY,FABE,Bisho Airport,Bisho,South Africa,2,U
794,BFN,FABL,Bram Fischer International Airport,Bloemfontein,South Africa,2,U
797,CPT,FACT,Cape Town International Airport,Cape Town,South Africa,2,U
799,DUR,FALE,King Shaka International Airport,Durban,South Africa,2,U
800,ELS,FAEL,Ben Schoeman Airport,East London,South Africa,2,U
802,FCB,FAFB,Ficksburg Sentraoes Airport,Ficksburg,South Africa,2,U
803,GCJ,FAGC,Grand Central Airport,Johannesburg,South Africa,2,U
804,GRJ,FAGG,George Airport,George,South Africa,2,U
810,HRS,FAHR,Harrismith Airport,Harrismith,South Africa,2,U
811,HDS,FAHS,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,2,U
813,JNB,FAOR,OR Tambo International Airport,Johannesburg,South Africa,2,U
814,KXE,FAKD,P C Pelser Airport,Klerksdorp,South Africa,2,U
815,KIM,FAKM,Kimberley Airport,Kimberley,South Africa,2,U
818,KMH,FAKU,Johan Pienaar Airport,Kuruman,South Africa,2,U
819,KLZ,FAKZ,Kleinsee Airport,Kleinsee,South Africa,2,U
820,HLA,FALA,Lanseria Airport,Johannesburg,South Africa,2,U
823,SDB,FALW,Langebaanweg Airport,Langebaanweg,South Africa,2,U
824,LAY,FALY,Ladysmith Airport,Ladysmith,South Africa,2,U
827,MGH,FAMG,Margate Airport,Margate,South Africa,2,U
831,LLE,FAMN,Riverside Airport,Malalane,South Africa,2,U
833,MZQ,FAMU,Mkuze Airport,Mkuze,South Africa,2,U
834,NCS,FANC,Newcastle Airport,Newcastle,South Africa,2,U
836,OVG,FAOB,Overberg Airport,Overberg,South Africa,2,U
837,OUH,FAOH,Oudtshoorn Airport,Oudtshoorn,South Africa,2,U
838,PLZ,FAPE,Port Elizabeth Airport,Port Elizabeth,South Africa,2,U
839,PBZ,FAPG,Plettenberg Bay Airport,Plettenberg Bay,South Africa,2,U
840,PHW,FAPH,Hendrik Van Eck Airport,Phalaborwa,South Africa,2,U
842,JOH,FAPJ,Port St Johns Airport,Port Saint Johns,South Africa,2,U
843,PZB,FAPM,Pietermaritzburg Airport,Pietermaritzburg,South Africa,2,U
844,NTY,FAPN,Pilanesberg International Airport,Pilanesberg,South Africa,2,U
845,PTG,FAPP,Polokwane International Airport,Potgietersrus,South Africa,2,U
846,PCF,FAPS,Potchefstroom Airport,Potchefstroom,South Africa,2,U
848,UTW,FAQT,Queenstown Airport,Queenstown,South Africa,2,U
849,RCB,FARB,Richards Bay Airport,Richard's Bay,South Africa,2,U
851,ROD,FARS,Robertson Airport,Robertson,South Africa,2,U
852,SBU,FASB,Springbok Airport,Springbok,South Africa,2,U
853,ZEC,FASC,Secunda Airport,Secunda,South Africa,2,U
857,SIS,FASS,Sishen Airport,Sishen,South Africa,2,U
859,SZK,FASZ,Skukuza Airport,Skukuza,South Africa,2,U
863,LTA,FATZ,Tzaneen Airport,Tzaneen,South Africa,2,U
864,ULD,FAUL,Prince Mangosuthu Buthelezi Airport,Ulundi,South Africa,2,U
865,UTN,FAUP,Pierre Van Ryneveld Airport,Upington,South Africa,2,U
866,UTT,FAUT,K. D. Matanzima Airport,Umtata,South Africa,2,U
867,VRU,FAVB,Vryburg Airport,Vryburg,South Africa,2,U
868,VIR,FAVG,Virginia Airport,Durban,South Africa,2,U
869,VRE,FAVR,Vredendal Airport,Vredendal,South Africa,2,U
871,PRY,FAWB,Wonderboom Airport,Pretoria,South Africa,2,U
873,WKF,FAWK,Waterkloof Air Force Base,Waterkloof,South Africa,2,U
877,FRW,FBFT,Francistown Airport,Francistown,Botswana,2,U
878,JWA,FBJW,Jwaneng Airport,Jwaneng,Botswana,2,U
879,BBK,FBKE,Kasane Airport,Kasane,Botswana,2,U
880,MUB,FBMN,Maun Airport,Maun,Botswana,2,U
881,GBE,FBSK,Sir Seretse Khama International Airport,Gaberone,Botswana,2,U
882,PKW,FBSP,Selebi Phikwe Airport,Selebi-phikwe,Botswana,2,U
883,BZV,FCBB,Maya-Maya Airport,Brazzaville,Congo (Brazzaville),1,N
884,FTX,FCOO,Owando Airport,Owando,Congo (Kinshasa),1,N
885,OUE,FCOU,Ouesso Airport,Ouesso,Congo (Kinshasa),1,N
886,PNR,FCPP,Pointe Noire Airport,Pointe-noire,Congo (Brazzaville),1,N
887,MTS,FDMS,Matsapha Airport,Manzini,Swaziland,2,U
888,BGF,FEFF,Bangui M'Poko International Airport,Bangui,Central African Republic,1,N
889,BBT,FEFT,Berbérati Airport,Berberati,Central African Republic,1,N
890,BSG,FGBT,Bata Airport,Bata,Equatorial Guinea,1,N
891,SSG,FGSL,Malabo Airport,Malabo,Equatorial Guinea,1,N
892,ASI,FHAW,RAF Ascension Island,Wide Awake,Saint Helena,0,N
893,MRU,FIMP,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,4,N
894,RRG,FIMR,Sir Charles Gaetan Duval Airport,Rodriguez Island,Mauritius,4,N
895,NKW,FJDG,Diego Garcia Naval Support Facility,Diego Garcia Island,British Indian Ocean Territory,6,U
896,TKC,FKKC,Tiko Airport,Tiko,Cameroon,1,N
897,DLA,FKKD,Douala International Airport,Douala,Cameroon,1,N
898,MVR,FKKL,Salak Airport,Maroua,Cameroon,1,N
899,FOM,FKKM,Foumban Nkounja Airport,Foumban,Cameroon,1,N
900,NGE,FKKN,N'Gaoundéré Airport,N'gaoundere,Cameroon,1,N
901,GOU,FKKR,Garoua International Airport,Garoua,Cameroon,1,N
902,BFX,FKKU,Bafoussam Airport,Bafoussam,Cameroon,1,N
903,BPC,FKKV,Bamenda Airport,Bamenda,Cameroon,1,N
904,YAO,FKKY,Yaoundé Airport,Yaounde,Cameroon,1,N
905,CGJ,FLKE,Kasompe Airport,Kasompe,Zambia,2,U
906,LVI,FLLI,Livingstone Airport,Livingstone,Zambia,2,U
907,LUN,FLLS,Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,2,U
908,MFU,FLMF,Mfuwe Airport,Mfuwe,Zambia,2,U
909,MNR,FLMG,Mongu Airport,Mongu,Zambia,2,U
910,NLA,FLND,Simon Mwansa Kapwepwe International Airport,Ndola,Zambia,2,U
911,KIW,FLSO,Southdowns Airport,Southdowns,Zambia,2,U
912,HAH,FMCH,Prince Said Ibrahim International Airport,Moroni,Comoros,3,U
913,NWA,FMCI,Mohéli Bandar Es Eslam Airport,Moheli,Comoros,3,U
914,AJN,FMCV,Ouani Airport,Anjouan,Comoros,3,U
915,DZA,FMCZ,Dzaoudzi Pamandzi International Airport,Dzaoudzi,Mayotte,3,U
916,RUN,FMEE,Roland Garros Airport,St.-denis,Reunion,4,U
917,ZSE,FMEP,Pierrefonds Airport,St.-pierre,Reunion,4,U
918,TNR,FMMI,Ivato Airport,Antananarivo,Madagascar,3,U
919,ZVA,FMMN,Miandrivazo Airport,Miandrivazo,Madagascar,3,U
920,SMS,FMMS,Sainte Marie Airport,Sainte Marie,Madagascar,3,U
921,TMM,FMMT,Toamasina Airport,Toamasina,Madagascar,3,U
922,MOQ,FMMV,Morondava Airport,Morondava,Madagascar,3,U
923,DIE,FMNA,Arrachart Airport,Antsiranana,Madagascar,3,U
924,WMR,FMNC,Mananara Nord Airport,Mananara,Madagascar,3,U
925,ZWA,FMND,Andapa Airport,Andapa,Madagascar,3,U
926,AMB,FMNE,Ambilobe Airport,Ambilobe,Madagascar,3,U
927,ANM,FMNH,Antsirabato Airport,Antalaha,Madagascar,3,U
928,HVA,FMNL,Analalava Airport,Analalava,Madagascar,3,U
929,MJN,FMNM,Amborovy Airport,Mahajanga,Madagascar,3,U
930,NOS,FMNN,Fascene Airport,Nosy-be,Madagascar,3,U
931,BPY,FMNQ,Besalampy Airport,Besalampy,Madagascar,3,U
932,WMN,FMNR,Maroantsetra Airport,Maroantsetra,Madagascar,3,U
933,SVB,FMNS,Sambava Airport,Sambava,Madagascar,3,U
934,VOH,FMNV,Vohimarina Airport,Vohemar,Madagascar,3,U
935,WAI,FMNW,Ambalabe Airport,Antsohihy,Madagascar,3,U
936,IVA,FMNZ,Ampampamena Airport,Ampampamena,Madagascar,3,U
937,FTU,FMSD,Tôlanaro Airport,Tolagnaro,Madagascar,3,U
938,WFI,FMSF,Fianarantsoa Airport,Fianarantsoa,Madagascar,3,U
939,RVA,FMSG,Farafangana Airport,Farafangana,Madagascar,3,U
940,WVK,FMSK,Manakara Airport,Manakara,Madagascar,3,U
941,MNJ,FMSM,Mananjary Airport,Mananjary,Madagascar,3,U
942,MXM,FMSR,Morombe Airport,Morombe,Madagascar,3,U
943,TLE,FMST,Toliara Airport,Toliara,Madagascar,3,U
944,SSY,FNBC,Mbanza Congo Airport,M'banza-congo,Angola,1,N
945,BUG,FNBG,Benguela Airport,Benguela,Angola,1,N
946,CAB,FNCA,Cabinda Airport,Cabinda,Angola,1,N
948,NOV,FNHU,Nova Lisboa Airport,Huambo,Angola,1,N
949,SVP,FNKU,Kuito Airport,Kuito,Angola,1,N
951,LAD,FNLU,Quatro de Fevereiro Airport,Luanda,Angola,1,N
952,MEG,FNMA,Malanje Airport,Malanje,Angola,1,N
953,SPP,FNME,Menongue Airport,Menongue,Angola,1,N
955,GXG,FNNG,Negage Airport,Negage,Angola,1,N
956,PBN,FNPA,Porto Amboim Airport,Porto Amboim,Angola,1,N
957,VHC,FNSA,Saurimo Airport,Saurimo,Angola,1,N
958,SZA,FNSO,Soyo Airport,Soyo,Angola,1,N
959,SDD,FNUB,Lubango Airport,Lubango,Angola,1,N
960,LUO,FNUE,Luena Airport,Luena,Angola,1,N
961,UGO,FNUG,Uige Airport,Uige,Angola,1,N
962,XGN,FNXA,Xangongo Airport,Xangongo,Angola,1,N
963,OYE,FOGO,Oyem Airport,Oyem,Gabon,1,N
964,OKN,FOGQ,Okondja Airport,Okondja,Gabon,1,N
965,LBQ,FOGR,Lambarene Airport,Lambarene,Gabon,1,N
966,BMM,FOOB,Bitam Airport,Bitam,Gabon,1,N
967,POG,FOOG,Port Gentil Airport,Port Gentil,Gabon,1,N
968,OMB,FOOH,Omboue Hopital Airport,Omboue Hospial,Gabon,1,N
969,MKU,FOOK,Makokou Airport,Makokou,Gabon,1,N
970,LBV,FOOL,Libreville Leon M'ba International Airport,Libreville,Gabon,1,N
971,MVB,FOON,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Franceville,Gabon,1,N
